Quarter,JN5P,YBTO,YBVH,YCAS,JN5Y,AGNR,AGOS,AGPT,JN69,AGNH,AGOJ,AGPK,YBUA,YBVK,LWEX,AIWY,AIYA,AIZB,AIWG,AIXR,AIYS,JN5Q,YBTR,YBVN,YCAV,JN5Z,AGNS,AGOT,AGPU,JN6A,AGNI,AGOK,AGPL,YBUD,YBVQ,LWFA,AIXA,AIYB,AIZC,AIWH,AIXS,AIYT,JN5R,MGUQ,MGVF,MGVU,JN62,AGNT,AGOU,AGPV,JN6B,AGNJ,AGOL,AGPM,AIVZ,MGWY,AIYL,AIXB,AIYC,AIZD,AIWI,AIXT,AIYU
Oct-Dec 2017,1412704.0,332318.10790361546,120359.758806534,960026.1332898508,1215611.329576658,247929.82980877877,82588.02666292846,885093.4731049509,197092.67042334218,84388.27809483673,37771.73214360553,74932.66018489993,23.523548309031153,26.588390477593325,67.95663729201948,20.395485281888696,24.987462869497975,72.81056465747061,42.816548131179225,30.919882922307785,38.018998892221354,5634469.0,3481221.870519436,420300.27573513763,1732946.8537454272,1880071.2915923907,615070.9988676186,97313.87630167525,1167686.4164230968,3754397.7084076097,2866150.871651817,322986.3994334624,565260.4373223303,61.784382352967704,10.772725617836674,30.756169813791278,32.71530189403952,13.660295114849147,62.108624372115415,76.3411629309636,10.127704516260867,15.055955208380944,7047173.000000002,3813539.9784230515,540660.0345416716,2692972.987035278,3095682.621169049,863000.8286763974,179901.9029646037,2052779.8895280478,3951490.3788309516,2950539.1497466536,360758.1315770679,640193.0975072302,54.11446516813269,12.416977468463667,38.21352174886693,27.877561568326897,17.25011331416585,66.31105771278449,74.66902021458472,10.89476724460244,16.201307257051486
Nov-Jan 2018,1409934.0,337037.1790160977,125498.32661209881,947398.4943718036,1208069.0492609069,249745.9105458475,88334.26092036604,869988.8777946935,201864.950739093,87291.26847025017,37164.065691732765,77409.61657711008,23.904464961912947,27.132690374039985,67.19452785533248,20.67314866634828,26.128199278079766,72.01483047073759,43.24240941810283,29.861368290862057,38.34722981562099,5629416.0,3479989.2827390777,409523.7467612901,1739902.9704996324,1874603.3503801061,609915.8386978512,91027.26663581653,1173660.2450464384,3754812.649619894,2870073.4440412265,318496.4801254736,566242.7254531941,61.81794492961753,10.528920809757409,30.90734403887779,32.53572754866681,12.986398745228417,62.60845766697578,76.43719439188979,9.988693605604695,15.08045216345257,7039350.0,3817026.461755175,535022.073373389,2687301.464871436,3082672.3996410132,859661.7492436988,179361.52755618258,2043649.1228411319,3956677.600358988,2957364.712511477,355660.5458172064,643652.3420303043,54.22413236669827,12.293568627620646,38.175420527057696,27.88689934563949,17.262512935090683,66.29472282163752,74.74363623266036,10.735219869607212,16.26749528371748
Dec-Feb 2018,1407166.0,343906.4525337657,127313.16603668862,935946.3814295456,1216930.928510488,258737.39358990855,91952.32578829411,866241.2091322854,190235.07148951179,85169.05894385715,35360.8402483945,69705.17229726014,24.43965051271603,27.017798287541677,66.51286212355512,21.26146912106184,26.22042241538532,71.18244666462348,44.77042969889639,29.337816164595043,36.64159912863554,5624447.0,3473964.1581594143,395796.70071202365,1754686.1411285615,1855767.6444854932,606249.933416408,82133.39732392217,1167384.313745163,3768679.355514507,2867714.2247430068,313663.30338810146,587301.8273833985,61.76543504026999,10.22793694873053,31.19748734637488,32.6684181189337,11.931346047498103,62.90573699860024,76.09334608280841,9.859354968549178,15.58375685434823,7031612.999999999,3817870.61069318,523109.86674871226,2690632.522558107,3072698.572995981,864987.3270063165,174085.72311221628,2033625.5228774485,3958914.427004018,2952883.2836868633,349024.143636496,657006.9996806587,54.295801129743346,12.050500329754467,38.264798170179546,28.150738071353537,16.753944594401457,66.18369731250915,74.58820689694757,10.57037943427224,16.595635288279293
Jan-Mar 2018,1404413.0,340675.70112867287,122488.73713360107,941248.561737726,1230797.5063076909,264940.86247914063,89460.35419946478,876396.2896290855,173615.493692309,75734.8386495322,33028.38293413628,64852.27210864052,24.257515497839517,26.446058249454797,67.02078104786312,21.525950541933195,25.242676940523424,71.20556266466731,43.62216587867075,30.367234854962867,37.35396578347742,5619480.0,3507135.3602256593,400749.471908231,1711595.1678661087,1801734.094805069,594251.9484667138,84333.76103045285,1123148.3853079025,3817745.90519493,2912883.4117589453,316415.7108777781,588446.7825582064,62.41031839646478,10.2548946328442,30.458248234109004,32.982222525516804,12.427871652785665,62.33707784884965,76.29851446622705,9.798278166917672,15.413461167163788,7023892.999999998,3847811.061354332,523238.209041832,2652843.7296038345,3032531.60111276,859192.8109458545,173794.11522991763,1999544.674936988,3991361.3988872394,2988618.250408478,349444.09381191444,653299.0546668469,54.78174370472802,11.970540176373005,37.76885168387153,28.33252621771795,16.82442544295522,65.93648271309928,74.87716474989415,10.468471160131294,16.367825144798502
Feb-Apr 2018,1401700.0,347651.4097703688,114143.63643311043,939904.9537965208,1226634.791963609,267888.77593213774,85425.19631327654,873320.8197181947,175065.20803639106,79762.633838231,28718.440119833896,66584.13407832617,24.802126686906526,24.71738000905616,67.05464463127065,21.83932639830791,24.17826721382522,71.19648206946538,45.56167083847443,26.47322622463662,38.03390452344203,5614438.0,3504093.5877209697,401174.1155654395,1709170.2967135902,1838059.3034125231,601059.046234139,81518.64557297688,1155481.6116054072,3776378.6965874764,2903034.541486831,319655.46999246266,553688.685108183,62.41218778657757,10.272640598436784,30.44241109641945,32.700742849712114,11.942764399046983,62.86421822517648,76.87350169913195,9.918902185870895,14.661895153908253,7016138.0,3851744.9974913383,515317.75199854997,2649075.250510111,3064694.095376132,868947.8221662769,166943.8418862534,2028802.4313236019,3951443.904623868,2982797.175325062,348373.9101122965,620272.8191865091,54.89836427805922,11.800099553383873,37.75688634559513,28.353492881305996,16.115955720036343,66.19918230614157,75.4862588795624,10.45800114065764,15.697371243475919
Mar-May 2018,1398986.0,355671.5319050526,108427.77060461853,934886.6974903289,1218280.762245663,275739.1882744342,81503.28698306684,861038.2869881621,180705.2377543369,79932.34363061842,26924.4836215517,73848.41050216678,25.423523316534446,23.36305398829145,66.82602238266351,22.633468147864598,22.814556674516123,70.67650689985499,44.233551071322005,25.196783690772484,40.86677919240029,5609555.0,3474516.015337285,411849.0964532342,1723189.8882094808,1857857.4979320792,621688.0754432124,82930.62166362256,1153238.8008252443,3751697.5020679208,2852827.9398940727,328918.47478961165,569951.0873842365,61.93924500851289,10.597282669190282,30.718833993239762,33.462635112498845,11.76957438173806,62.07358756572433,76.04099046689146,10.337670949251665,15.191818825213964,7008541.0,3830187.547242338,520276.86705785274,2658076.5856998097,3076138.260177742,897427.2637176467,164433.90864668938,2014277.0878134063,3932402.7398222573,2932760.283524691,355842.9584111633,643799.4978864032,54.65028380717667,11.95911097095007,37.926247213218986,29.173827305986965,15.485443194100549,65.48070721948041,74.5793469683436,10.82048919351227,16.371657240669673
Apr-Jun 2018,1396246.0,357104.0879453975,102269.89918721584,936872.0128673868,1211714.5680041509,274061.12864782463,79575.55860909683,858077.8807472296,184531.43199584904,83042.95929757283,22694.340578119023,78794.13212015718,25.576015110904343,22.262884284236215,67.09935160905648,22.61763090784973,22.502065389862732,70.81518233791591,45.002067343974716,21.46294694946745,42.699572245193266,5604473.0,3478256.4195550866,387388.40506750206,1738828.175377411,1870905.1499303381,617436.4261390013,83503.83439796389,1169964.889393373,3733567.8500696626,2860819.993416086,303884.57066953817,568863.2859840383,62.06214963574786,10.02131397587267,31.0257213368217,33.00201649249782,11.913117151238337,62.534698214761754,76.62429365955431,9.60230456005739,15.236452338034361,7000719.0,3835360.5075004846,489658.3042547179,2675700.1882447978,3082619.717934489,891497.5547868259,163079.3930070607,2028042.7701406023,3918099.2820655107,2943862.952713658,326578.91124765715,647657.4181041955,54.78523716636084,11.3215300456925,38.220362626250214,28.92012756552969,15.463963378700175,65.78958664092025,75.13497593562094,9.985773324589516,16.52988787366228
May-Jul 2018,1393478.0,348289.3185039206,100285.03288848294,944903.6486075965,1208281.418785085,263223.8179468875,78726.1655533379,866331.4352848595,185196.58121491518,85065.5005570331,21558.86733514505,78572.21332273702,24.994245944601964,22.356390323519786,67.8090108783631,21.784976070521424,23.02271365756215,71.69947512359721,45.932543678177886,20.219456172482108,42.42638433565698,5599578.0,3486621.6968307514,388540.8855871137,1724415.417582135,1864023.0990479598,627297.360495118,90720.12696009729,1146005.6115927445,3735554.90095204,2859324.3363356334,297820.7586270164,578409.8059893904,62.265793901446706,10.026440886634694,30.795453114183513,33.652874839131925,12.634807444819476,61.480225871560336,76.54349653934703,9.433230012209487,15.483905907579551,6993056.0,3834911.015334672,488825.91847559664,2669319.0661897315,3072304.5178330448,890521.1784420053,169446.29251343518,2012337.046877604,3920751.4821669552,2944389.8368926663,319379.62596216146,656982.0193121274,54.83884320867261,11.305635055017595,38.17099514417919,28.98544637333369,15.98598986822667,65.4992705051563,75.09758907915621,9.785606170933386,16.756533085566055
Jun-Aug 2018,1393333.0,337425.9104677575,94490.82922258251,961416.2603096601,1219019.744645182,257205.68833489035,78624.59399583522,883189.4623144565,174313.25535481801,80220.22213286713,15866.235226747303,78226.79799520358,24.21717640131666,21.877093555190097,69.00118351533051,21.09938657390285,23.412002470463857,72.45079222006571,46.02072399461384,16.512457283513076,44.8771367593196,5592588.0,3489887.365985481,372624.11972667667,1730076.5142878431,1860455.786550236,615237.3317226263,83733.8415362171,1161484.6132913926,3732132.213449765,2874650.0342628546,288890.2781904596,568591.9009964507,62.402010768279034,9.647197713328573,30.935168374424205,33.06917241303728,11.979584386266062,62.43011103451612,77.02433541618015,9.131866505801732,15.23504175300579,6985921.000000001,3827313.2764532384,467114.9489492592,2691492.7745975032,3079475.531195418,872443.0200575166,162358.43553205233,2044674.0756058488,3906445.468804583,2954870.256395722,304756.5134172069,646818.6989916542,54.78609443841748,10.877232647321255,38.52738636176251,28.330896323727046,15.68981514811941,66.3968281252142,75.64089349236319,9.349429702796835,16.557730145138525
Jul-Sep 2018,1393151.0,328651.0427943,88918.47613380403,975581.4810718959,1233478.6881204671,256252.9795006134,74889.13467449677,902336.5739453569,159672.31187953294,72398.06329368659,14029.34145930726,73244.9071265391,23.590482495745256,21.294292831061203,70.0269734631706,20.774820186888107,22.61540633726066,73.15380335596285,45.341651562174604,16.23251502159825,45.8720151692923,5585535.0,3472587.0559562664,388252.3479667328,1724695.5960770012,1882805.066039686,625141.9199099472,94917.82811600246,1162745.3180137363,3702729.9339603144,2847445.1360463193,293334.5198507304,561950.2780632648,62.17107324466262,10.056164148455114,30.877894348115287,33.20268949694713,13.181937801164494,61.75601176065817,76.90123737976181,9.339544698717491,15.176647719003956,6978686.0,3801238.098750566,477170.8241005369,2700277.077148897,3116283.754160153,881394.8994105607,169806.96279049924,2065081.8919590933,3862402.2458398473,2919843.1993400054,307363.8613100376,635195.1851898038,54.469252503273054,11.15299712357914,38.69320208917405,28.28352515183904,16.153601786335198,66.26745363615447,75.59655917466745,9.52414442375837,16.44559900186382
Aug-Oct 2018,1392949.0,321272.3926412953,95081.55767349305,976595.0496852117,1226416.680454526,252874.62262726098,72706.17678754202,900835.881039723,166532.31954547402,68397.77001403431,22375.38088595104,75759.16864548868,23.064189187206082,22.836713234402065,70.10989273011515,20.618981024747832,22.331223744834972,73.45267684274006,41.07176925218853,24.649778777211836,45.49217164107392,5578549.0,3513346.3143831147,400133.51580498694,1665069.169811898,1869271.340889937,644932.3186668355,99342.18159443655,1124996.840628665,3709277.6591100628,2868413.9957162794,300791.33421055035,540072.329183233,62.97957254445761,10.224494137376313,29.847710754389677,34.50180316570793,13.347519169280043,60.18370987772528,77.33079751178494,9.49106488526242,14.560040493512371,6971498.0,3834618.7070244104,495215.07347848,2641664.2194971098,3095688.0213444633,897806.9412940966,172048.35838197859,2025832.721668388,3875809.978655536,2936811.765730313,323166.7150965014,615831.4978287217,55.004228747170416,11.43727677742315,37.892347089493676,29.001854679922733,16.08146058949004,65.44046776356247,75.77285217550968,9.913154856609298,15.889104502546973
Sep-Nov 2018,1392845.0,312900.51419880905,103336.09336809728,976608.3924330939,1225400.237721252,249499.00626997172,74050.8627668155,901850.3686844648,167444.76227874807,63401.50792883731,29285.230601281793,74758.02374862897,22.464848148847075,24.82628665752012,70.11608559696836,20.360613503220694,22.887001310575716,73.59639250287246,37.864133261625526,31.595923069151183,44.646379338027884,5571496.0,3541112.871867927,408024.62352799356,1622358.5046040802,1821674.0167211932,635371.9012832623,101369.40256012589,1084932.7128778049,3749821.9832788073,2905740.9705846645,306655.22096786764,537425.7917262753,63.55766695099354,10.33199335307233,29.118902797454766,34.87846318557366,13.759158341103998,59.55690770792026,77.49010442474159,9.545996280728465,14.33203480385902,6964341.000000001,3854013.3860667357,511360.71689609083,2598966.8970371746,3047074.2544424455,884870.9075532341,175420.2653269414,1986783.08156227,3917266.745557555,2969142.4785135016,335940.4515691495,612183.8154749044,55.339240081247254,11.714018199471719,37.31820278526244,29.040017855263862,16.544536992647945,65.20297556469664,75.79628019666286,10.164357708287474,15.62783071051166
Oct-Dec 2018,1392652.0,314625.4398128899,100771.54699885873,977255.0131882513,1222748.5233059567,246413.4714243813,72264.40506876157,904070.6468128139,169903.47669404309,68211.96838850855,28507.14193009716,73184.36637543736,22.591820484434727,24.25909435990368,70.17223349323818,20.152424372441757,22.676316870184902,73.93757829847706,40.14748239163026,29.47415648902355,43.07408406199099,5564425.0,3515151.9304154753,409300.7627023647,1639972.30688216,1833158.909769137,633624.8086568901,93982.66034455989,1105551.4407676868,3731266.0902308626,2881527.121758585,315318.1023578048,534420.8661144731,63.17188083971794,10.429499211957365,29.472448759434442,34.564641683829095,12.916670642968977,60.30854362249026,77.22652451142388,9.863414718332473,14.322775518842912,6957077.0,3829777.370228365,510072.30970122345,2617227.320070411,3055907.4330750937,880038.2800812714,166247.06541332146,2009622.0875805009,3901169.5669249063,2949739.090147094,343825.24428790197,607605.2324899104,55.048655782139036,11.753225280132261,37.619639973374035,28.797936434733817,15.889266358283388,65.76187700679996,75.61166054292336,10.439305547887058,15.574950590236833
Nov-Jan 2019,1392486.0,318243.39541621605,90662.40594335657,983580.1986404276,1215221.8124472033,245243.46648055286,67406.84566882583,902571.5002978246,177264.18755279685,72999.92893566318,23255.560274530733,81008.69834260293,22.85433357435666,22.171953941937907,70.6348357283612,20.18096317631788,21.559820364618748,74.27216093827627,41.181430915886864,24.160243187531215,45.69941591754119,5557390.0,3540065.364167355,409279.91868337116,1608044.7171492742,1817473.1185075392,621949.2804732886,84187.09767044819,1111336.7403638023,3739916.881492461,2918116.0836940664,325092.82101292297,496707.9767854719,63.70014276787044,10.363234647033538,28.935250488975477,34.22054907662221,11.922215067258803,61.147355030835485,78.02622828691194,10.023801443721483,13.28125711144827,6949876.000000001,3858308.7595835715,499942.3246267277,2591624.915789702,3032694.9309547422,867192.7469538415,151593.94333927403,2013908.2406616267,3917181.069045258,2991116.0126297297,348348.3812874537,577716.6751280748,55.5162244561424,11.471168479438711,37.2902324557978,28.59479000351793,14.879851178234265,66.40655544036588,76.35889074075301,10.431265023276438,14.74827599095088
